sqft_living,bathrooms,bedrooms,floors,price
3370,2.75,4.0,2.0,557125.0
1730,1.75,3.0,1.0,228944.444444
1640,2.5,3.0,2.0,592105.714286
2980,2.25,4.0,1.5,535000.0
1330,2.0,3.0,1.0,420642.857143
2192,2.25,4.0,2.0,132250.0
2068,2.5,4.0,2.0,237227.85714299997
1980,1.75,3.0,1.0,440825.0
890,1.0,2.0,1.0,423050.925926
3080,2.5,3.0,2.0,315368.7
2070,2.25,4.0,2.0,417985.714286
3010,2.75,4.0,2.0,723243.75
2030,2.0,4.0,1.0,259950.0
2340,2.75,3.0,1.0,237333.333333
2340,2.5,3.0,2.0,426090.0
1470,1.0,2.0,1.0,458663.88888900005
3700,2.5,4.0,1.0,812650.0
1200,1.0,4.0,1.5,135333.333333
1590,1.75,3.0,1.5,387884.615385
3690,3.5,5.0,2.0,437500.0
2480,2.5,3.0,2.0,641633.333333
2683,2.5,4.0,2.0,681965.78125
1100,1.0,2.0,1.0,229629.5
2210,2.5,3.0,1.0,210614.285714
2420,3.25,4.0,1.5,790000.0
1240,3.5,3.0,2.0,435500.0
2300,2.5,3.0,1.5,738190.857143
1760,1.75,3.0,1.0,497333.333333
2020,2.0,3.0,1.0,300000.0
2500,3.25,4.0,1.5,1036200.0
760,1.0,2.0,1.5,163785.714286
1580,1.75,4.0,1.0,351250.0
2670,2.5,3.0,2.0,645325.0
1140,1.0,3.0,1.0,171224.8
2750,2.75,3.0,1.0,540000.0
1570,2.0,3.0,2.0,233166.666667
1160,1.75,3.0,1.0,329333.333333
2110,2.25,3.0,1.0,225279.428571
1270,2.5,3.0,2.0,331366.666667
3250,2.5,4.0,2.0,460886.9230770001
940,1.0,2.0,1.0,337945.75
1130,1.0,3.0,1.0,243069.23076900002
3210,2.5,4.0,2.0,690408.62069
2650,2.5,3.0,2.0,592105.714286
1150,1.75,3.0,1.0,220083.333333
3910,3.0,3.0,2.0,280000.0
3490,2.5,4.0,2.0,297857.142857
3330,3.0,5.0,2.0,950833.333333
1940,1.0,4.0,1.5,323833.333333
1800,2.5,3.0,2.0,309000.0
1880,1.75,3.0,1.0,248400.0
2870,2.25,4.0,1.5,994500.0
3390,2.5,5.0,1.0,288500.0
880,1.0,2.0,1.0,379509.166667
2550,1.0,2.0,1.0,180785.714286
3160,2.5,4.0,2.0,950100.0
3831,2.75,5.0,2.0,542500.0
1240,1.75,2.0,1.5,362750.0
2520,2.75,4.0,2.0,234975.0
2420,2.25,4.0,2.0,672500.0
1250,1.75,4.0,1.0,391400.0
1410,1.0,3.0,1.0,198995.0
990,1.0,3.0,1.0,278900.0
1000,1.0,3.0,1.0,171758.333333
2000,1.75,3.0,1.0,325187.5
1120,1.0,2.0,1.0,190368.75
3370,3.25,5.0,2.0,375000.0
2210,2.75,3.0,2.0,216000.0
1150,2.5,3.0,3.0,360500.0
2150,2.5,4.0,2.0,677099.565217
4230,2.75,4.0,2.0,405125.0
1570,1.75,3.0,1.0,289987.5
1630,2.5,3.0,1.0,264270.0
2770,2.5,4.0,2.0,602761.0
1750,1.0,3.0,1.0,251555.555556
1090,1.5,3.0,1.0,214750.0
930,1.0,2.0,1.0,258125.0
2540,2.5,4.0,2.0,677099.565217
690,1.0,1.0,1.0,167500.0
2370,3.0,4.0,1.5,471500.0
840,1.0,2.0,1.0,464600.0
1830,2.25,4.0,2.0,132250.0
1370,2.25,3.0,3.0,433111.11111099995
2520,2.75,5.0,1.0,542500.0
2590,2.5,4.0,2.0,368112.5
1820,2.5,4.0,2.0,673476.818182
1530,2.5,3.0,1.5,558653.846154
1050,1.0,2.0,1.5,168333.333333
1954,2.5,4.0,2.0,268971.875
1530,1.75,2.0,1.0,318000.0
1660,2.0,4.0,1.5,550607.142857
1490,1.75,3.0,2.0,584000.0
2470,3.0,3.0,2.0,245000.0
870,1.0,2.0,1.0,287919.782609
2110,2.25,4.0,2.0,672500.0
1990,1.75,2.0,1.0,454790.0
1560,1.0,3.0,1.0,282508.888889
1740,1.5,3.0,1.5,473200.0
1290,1.0,2.0,1.0,406062.5
1700,2.0,4.0,1.0,282766.666667
1880,1.75,3.0,1.0,486445.833333
1890,1.0,3.0,1.5,486895.0
1620,2.25,3.0,3.0,430277.777778
770,1.0,2.0,1.0,229629.5
1040,1.0,3.0,1.0,182805.0
2620,2.5,4.0,2.0,380680.555556
1880,1.75,3.0,1.0,396166.666667
2530,2.5,4.0,2.0,252980.0
2538,2.5,3.0,2.0,289373.307692
1610,2.5,3.0,2.0,210614.285714
1510,1.75,3.0,1.0,308166.666667
1460,2.5,3.0,2.0,534333.333333
3010,2.5,3.0,2.0,416904.166667
2090,2.0,4.0,1.0,203400.0
1490,2.5,3.0,2.0,220600.0
